timestamp, orientation_x, orientation_y, joystick_action, joystick_state
"Sat Sep 16 10:56:51 2023
", -59.72, -14.81, none, none
"Sat Sep 16 10:56:51 2023
", -59.97, -12.97, none, none
"Sat Sep 16 10:56:51 2023
", -60.12, -10.70, none, none
"Sat Sep 16 10:56:51 2023
", -60.90, -10.34, none, none
"Sat Sep 16 10:56:51 2023
", -63.27, -12.00, none, none
"Sat Sep 16 10:56:51 2023
", -65.20, -12.71, none, none
"Sat Sep 16 10:56:51 2023
", -66.66, -13.72, none, none
"Sat Sep 16 10:56:51 2023
", -68.52, -15.12, none, none
"Sat Sep 16 10:56:51 2023
", -73.65, -16.86, none, none
"Sat Sep 16 10:56:51 2023
", -80.36, -17.30, none, none
"Sat Sep 16 10:56:51 2023
", -87.00, -16.28, none, none
"Sat Sep 16 10:56:51 2023
", -91.43, -14.40, none, none
"Sat Sep 16 10:56:51 2023
", -93.87, -11.14, none, none
"Sat Sep 16 10:56:51 2023
", -95.32, -8.27, none, none
"Sat Sep 16 10:56:51 2023
", -96.86, -5.87, none, none
"Sat Sep 16 10:56:51 2023
", -99.16, -4.07, none, none
"Sat Sep 16 10:56:51 2023
", -102.48, -3.66, none, none
"Sat Sep 16 10:56:51 2023
", -104.01, -3.07, none, none
"Sat Sep 16 10:56:51 2023
", -103.87, -2.64, none, none
"Sat Sep 16 10:56:51 2023
", -103.25, -2.53, none, none
"Sat Sep 16 10:56:51 2023
", -103.09, -2.65, none, none
"Sat Sep 16 10:56:51 2023
", -103.10, -2.87, none, none
"Sat Sep 16 10:56:51 2023
", -102.92, -3.14, none, none
"Sat Sep 16 10:56:51 2023
", -102.91, -3.29, none, none
"Sat Sep 16 10:56:51 2023
", -103.25, -2.76, none, none
"Sat Sep 16 10:56:51 2023
", -102.76, -2.24, none, none
"Sat Sep 16 10:56:51 2023
", -102.69, -1.82, none, none
"Sat Sep 16 10:56:51 2023
", -102.53, -1.18, none, none
"Sat Sep 16 10:56:51 2023
", -102.00, -0.08, none, none
"Sat Sep 16 10:56:51 2023
", -101.36, 0.88, none, none
"Sat Sep 16 10:56:51 2023
", -100.88, 1.93, none, none
"Sat Sep 16 10:56:52 2023
", -100.62, 2.81, none, none
"Sat Sep 16 10:56:52 2023
", -100.85, 3.15, none, none
"Sat Sep 16 10:56:52 2023
", -100.89, 3.04, none, none
"Sat Sep 16 10:56:52 2023
", -100.90, 2.14, none, none
"Sat Sep 16 10:56:52 2023
", -100.85, 0.48, none, none
"Sat Sep 16 10:56:52 2023
", -100.86, -1.77, none, none
"Sat Sep 16 10:56:52 2023
", -100.99, -3.72, none, none
"Sat Sep 16 10:56:52 2023
", -101.37, -4.90, none, none
"Sat Sep 16 10:56:52 2023
", -101.63, -5.41, none, none
"Sat Sep 16 10:56:52 2023
", -102.02, -5.15, none, none
"Sat Sep 16 10:56:52 2023
", -102.28, -5.08, none, none
"Sat Sep 16 10:56:52 2023
", -102.51, -5.02, none, none
"Sat Sep 16 10:56:52 2023
", -102.82, -5.37, none, none
"Sat Sep 16 10:56:52 2023
", -103.01, -5.45, none, none
"Sat Sep 16 10:56:52 2023
", -103.38, -5.31, none, none
"Sat Sep 16 10:56:52 2023
", -103.96, -5.29, none, none
"Sat Sep 16 10:56:52 2023
", -104.34, -5.39, none, none
"Sat Sep 16 10:56:52 2023
", -105.10, -5.58, none, none
"Sat Sep 16 10:56:52 2023
", -107.10, -5.86, none, none
"Sat Sep 16 10:56:52 2023
", -109.86, -6.21, none, none
"Sat Sep 16 10:56:52 2023
", -112.96, -6.34, none, none
"Sat Sep 16 10:56:52 2023
", -115.93, -6.29, none, none
"Sat Sep 16 10:56:52 2023
", -118.96, -6.06, none, none
"Sat Sep 16 10:56:52 2023
", -122.51, -5.94, none, none
"Sat Sep 16 10:56:52 2023
", -124.61, -5.75, none, none
"Sat Sep 16 10:56:52 2023
", -126.10, -5.62, none, none
"Sat Sep 16 10:56:52 2023
", -126.94, -5.44, none, none
"Sat Sep 16 10:56:52 2023
", -127.61, -5.26, none, none
"Sat Sep 16 10:56:52 2023
", -128.09, -5.06, none, none
"Sat Sep 16 10:56:52 2023
", -127.94, -4.88, none, none
"Sat Sep 16 10:56:52 2023
", -127.36, -4.71, none, none
"Sat Sep 16 10:56:52 2023
", -126.94, -4.68, none, none
"Sat Sep 16 10:56:52 2023
", -126.52, -4.66, none, none
"Sat Sep 16 10:56:52 2023
", -125.51, -4.84, none, none
"Sat Sep 16 10:56:52 2023
", -122.87, -4.98, none, none
"Sat Sep 16 10:56:52 2023
", -119.91, -5.05, none, none
"Sat Sep 16 10:56:52 2023
", -117.39, -4.95, none, none
"Sat Sep 16 10:56:53 2023
", -114.86, -4.88, none, none
"Sat Sep 16 10:56:53 2023
", -112.55, -4.85, none, none
"Sat Sep 16 10:56:53 2023
", -110.85, -4.75, none, none
"Sat Sep 16 10:56:53 2023
", -109.89, -4.62, none, none
"Sat Sep 16 10:56:53 2023
", -109.42, -4.63, none, none
"Sat Sep 16 10:56:53 2023
", -109.08, -4.70, none, none
"Sat Sep 16 10:56:53 2023
", -108.82, -4.66, none, none
"Sat Sep 16 10:56:53 2023
", -108.27, -4.72, none, none
"Sat Sep 16 10:56:53 2023
", -107.47, -4.72, none, none
"Sat Sep 16 10:56:53 2023
", -106.54, -4.78, none, none
"Sat Sep 16 10:56:53 2023
", -105.18, -4.91, none, none
"Sat Sep 16 10:56:53 2023
", -103.56, -4.74, none, none
"Sat Sep 16 10:56:53 2023
", -101.81, -4.63, none, none
"Sat Sep 16 10:56:53 2023
", -99.29, -4.42, none, none
"Sat Sep 16 10:56:53 2023
", -97.14, -4.27, none, none
"Sat Sep 16 10:56:53 2023
", -95.28, -4.20, none, none
"Sat Sep 16 10:56:53 2023
", -93.80, -4.18, none, none
"Sat Sep 16 10:56:53 2023
", -92.85, -4.02, none, none
"Sat Sep 16 10:56:53 2023
", -91.84, -3.88, none, none
"Sat Sep 16 10:56:53 2023
", -90.95, -3.83, none, none
"Sat Sep 16 10:56:53 2023
", -90.59, -4.01, none, none
"Sat Sep 16 10:56:53 2023
", -90.76, -4.11, none, none
"Sat Sep 16 10:56:53 2023
", -91.09, -4.26, none, none
"Sat Sep 16 10:56:53 2023
", -91.41, -4.39, none, none
"Sat Sep 16 10:56:53 2023
", -91.68, -4.32, none, none
"Sat Sep 16 10:56:53 2023
", -91.84, -4.32, none, none
"Sat Sep 16 10:56:53 2023
", -91.93, -4.36, none, none
"Sat Sep 16 10:56:53 2023
", -92.00, -4.38, none, none
"Sat Sep 16 10:56:53 2023
", -92.06, -4.40, none, none
"Sat Sep 16 10:56:53 2023
", -92.01, -4.41, none, none
"Sat Sep 16 10:56:53 2023
", -91.95, -4.36, none, none
"Sat Sep 16 10:56:53 2023
", -91.91, -4.35, none, none
"Sat Sep 16 10:56:53 2023
", -91.97, -4.32, none, none
"Sat Sep 16 10:56:53 2023
", -91.93, -4.35, none, none
"Sat Sep 16 10:56:53 2023
", -91.95, -4.37, none, none
"Sat Sep 16 10:56:53 2023
", -91.98, -4.37, none, none
"Sat Sep 16 10:56:53 2023
", -92.04, -4.38, none, none
"Sat Sep 16 10:56:53 2023
", -92.17, -4.36, none, none
"Sat Sep 16 10:56:54 2023
", -92.31, -4.34, none, none
"Sat Sep 16 10:56:54 2023
", -92.42, -4.30, none, none
"Sat Sep 16 10:56:54 2023
", -92.50, -4.24, none, none
"Sat Sep 16 10:56:54 2023
", -92.54, -4.21, none, none
"Sat Sep 16 10:56:54 2023
", -92.58, -4.18, none, none
"Sat Sep 16 10:56:54 2023
", -92.56, -4.14, none, none
"Sat Sep 16 10:56:54 2023
", -92.54, -4.13, none, none
"Sat Sep 16 10:56:54 2023
", -92.65, -4.13, none, none
"Sat Sep 16 10:56:54 2023
", -92.66, -4.11, none, none
"Sat Sep 16 10:56:54 2023
", -92.70, -4.08, none, none
"Sat Sep 16 10:56:54 2023
", -92.76, -4.05, none, none
"Sat Sep 16 10:56:54 2023
", -92.80, -4.03, none, none
"Sat Sep 16 10:56:54 2023
", -92.77, -4.05, none, none
"Sat Sep 16 10:56:54 2023
", -92.75, -4.09, none, none
"Sat Sep 16 10:56:54 2023
", -92.76, -4.14, none, none
"Sat Sep 16 10:56:54 2023
", -92.73, -4.43, none, none
"Sat Sep 16 10:56:54 2023
", -92.76, -4.95, none, none
"Sat Sep 16 10:56:54 2023
", -92.88, -5.79, none, none
"Sat Sep 16 10:56:54 2023
", -92.92, -7.35, none, none
"Sat Sep 16 10:56:54 2023
", -93.04, -10.41, none, none
"Sat Sep 16 10:56:54 2023
", -92.72, -14.24, none, none
"Sat Sep 16 10:56:54 2023
", -92.12, -18.64, none, none
"Sat Sep 16 10:56:54 2023
", -92.04, -23.56, none, none
"Sat Sep 16 10:56:54 2023
", -92.01, -28.43, none, none
"Sat Sep 16 10:56:54 2023
", -92.48, -32.90, none, none
"Sat Sep 16 10:56:54 2023
", -92.90, -36.85, none, none
"Sat Sep 16 10:56:54 2023
", -93.26, -40.58, none, none
"Sat Sep 16 10:56:54 2023
", -93.98, -44.19, none, none
"Sat Sep 16 10:56:54 2023
", -95.39, -48.03, none, none
"Sat Sep 16 10:56:54 2023
", -96.51, -51.92, none, none
"Sat Sep 16 10:56:54 2023
", -96.93, -55.08, none, none
"Sat Sep 16 10:56:54 2023
", -96.42, -57.75, none, none
"Sat Sep 16 10:56:54 2023
", -95.67, -60.20, none, none
"Sat Sep 16 10:56:54 2023
", -93.92, -62.44, none, none
"Sat Sep 16 10:56:54 2023
", -92.03, -64.54, none, none
"Sat Sep 16 10:56:54 2023
", -89.70, -67.14, none, none
"Sat Sep 16 10:56:54 2023
", -88.71, -69.58, none, none
"Sat Sep 16 10:56:55 2023
", -87.51, -71.78, none, none
"Sat Sep 16 10:56:55 2023
", -84.95, -74.01, none, none
"Sat Sep 16 10:56:55 2023
", -81.77, -76.34, none, none
"Sat Sep 16 10:56:55 2023
", -76.96, -78.06, none, none
"Sat Sep 16 10:56:55 2023
", -72.49, -79.21, none, none
"Sat Sep 16 10:56:55 2023
", -66.46, -80.15, none, none
"Sat Sep 16 10:56:55 2023
", -59.08, -81.45, none, none
"Sat Sep 16 10:56:55 2023
", -54.15, -82.55, none, none
"Sat Sep 16 10:56:55 2023
", -51.58, -83.13, none, none
"Sat Sep 16 10:56:55 2023
", -53.49, -83.41, none, none
"Sat Sep 16 10:56:55 2023
", -56.73, -83.52, none, none
"Sat Sep 16 10:56:55 2023
", -58.00, -83.50, none, none
"Sat Sep 16 10:56:55 2023
", -58.31, -83.36, none, none
"Sat Sep 16 10:56:55 2023
", -58.66, -82.95, none, none
"Sat Sep 16 10:56:55 2023
", -60.54, -82.11, none, none
"Sat Sep 16 10:56:55 2023
", -64.51, -80.92, none, none
"Sat Sep 16 10:56:55 2023
", -68.13, -79.02, none, none
"Sat Sep 16 10:56:55 2023
", -72.07, -76.41, none, none
"Sat Sep 16 10:56:55 2023
", -73.95, -73.10, none, none
"Sat Sep 16 10:56:55 2023
", -74.49, -68.83, none, none
"Sat Sep 16 10:56:55 2023
", -75.23, -64.30, none, none
"Sat Sep 16 10:56:55 2023
", -76.61, -59.80, none, none
"Sat Sep 16 10:56:55 2023
", -78.91, -55.51, none, none
"Sat Sep 16 10:56:55 2023
", -80.92, -51.44, none, none
"Sat Sep 16 10:56:55 2023
", -82.58, -46.98, none, none
"Sat Sep 16 10:56:55 2023
", -83.38, -41.57, none, none
"Sat Sep 16 10:56:55 2023
", -83.92, -34.80, none, none
"Sat Sep 16 10:56:55 2023
", -84.36, -27.02, none, none
"Sat Sep 16 10:56:55 2023
", -84.77, -18.93, none, none
"Sat Sep 16 10:56:55 2023
", -85.58, -10.28, none, none
"Sat Sep 16 10:56:55 2023
", -86.52, -1.62, none, none
"Sat Sep 16 10:56:55 2023
", -87.42, 7.23, none, none
"Sat Sep 16 10:56:55 2023
", -87.81, 16.19, none, none
"Sat Sep 16 10:56:55 2023
", -88.26, 24.24, none, none
"Sat Sep 16 10:56:55 2023
", -89.43, 30.74, none, none
"Sat Sep 16 10:56:55 2023
", -90.69, 35.06, none, none
"Sat Sep 16 10:56:55 2023
", -91.90, 38.39, none, none
"Sat Sep 16 10:56:55 2023
", -92.77, 40.77, none, none
"Sat Sep 16 10:56:55 2023
", -93.16, 41.83, none, none
"Sat Sep 16 10:56:56 2023
", -93.07, 42.33, none, none
"Sat Sep 16 10:56:56 2023
", -92.71, 42.60, none, none
"Sat Sep 16 10:56:56 2023
", -92.46, 42.86, none, none
"Sat Sep 16 10:56:56 2023
", -92.09, 43.33, none, none
"Sat Sep 16 10:56:56 2023
", -92.04, 44.13, none, none
"Sat Sep 16 10:56:56 2023
", -92.21, 45.38, none, none
"Sat Sep 16 10:56:56 2023
", -92.85, 46.43, none, none
"Sat Sep 16 10:56:56 2023
", -93.38, 46.91, none, none
"Sat Sep 16 10:56:56 2023
", -93.73, 46.85, none, none
"Sat Sep 16 10:56:56 2023
", -93.62, 46.56, none, none
"Sat Sep 16 10:56:56 2023
", -93.14, 46.23, none, none
"Sat Sep 16 10:56:56 2023
", -92.53, 45.90, none, none
"Sat Sep 16 10:56:56 2023
", -92.04, 45.64, none, none
"Sat Sep 16 10:56:56 2023
", -91.80, 45.29, none, none
"Sat Sep 16 10:56:56 2023
", -91.58, 44.51, none, none
"Sat Sep 16 10:56:56 2023
", -91.51, 42.71, none, none
"Sat Sep 16 10:56:56 2023
", -91.63, 40.20, none, none
"Sat Sep 16 10:56:56 2023
", -91.69, 37.07, none, none
"Sat Sep 16 10:56:56 2023
", -91.43, 33.64, none, none
"Sat Sep 16 10:56:56 2023
", -91.13, 29.07, none, none
"Sat Sep 16 10:56:56 2023
", -90.79, 23.84, none, none
"Sat Sep 16 10:56:56 2023
", -90.82, 17.71, none, none
"Sat Sep 16 10:56:56 2023
", -91.05, 11.59, none, none
"Sat Sep 16 10:56:56 2023
", -91.30, 5.73, none, none
"Sat Sep 16 10:56:56 2023
", -91.47, -0.16, none, none
"Sat Sep 16 10:56:56 2023
", -91.63, -6.47, none, none
"Sat Sep 16 10:56:56 2023
", -91.75, -14.16, none, none
"Sat Sep 16 10:56:56 2023
", -91.79, -22.19, none, none
"Sat Sep 16 10:56:56 2023
", -91.47, -28.68, none, none
"Sat Sep 16 10:56:56 2023
", -91.22, -32.84, none, none
"Sat Sep 16 10:56:56 2023
", -91.14, -34.93, none, none
"Sat Sep 16 10:56:56 2023
", -90.93, -34.64, none, none
"Sat Sep 16 10:56:56 2023
", -90.39, -33.80, none, none
"Sat Sep 16 10:56:56 2023
", -89.91, -32.34, none, none
"Sat Sep 16 10:56:56 2023
", -89.24, -29.74, none, none
"Sat Sep 16 10:56:56 2023
", -88.72, -24.91, none, none
"Sat Sep 16 10:56:56 2023
", -88.87, -18.66, none, none
"Sat Sep 16 10:56:57 2023
", -89.48, -11.69, none, none
"Sat Sep 16 10:56:57 2023
", -90.67, -3.99, none, none
"Sat Sep 16 10:56:57 2023
", -91.84, 3.36, none, none
"Sat Sep 16 10:56:57 2023
", -91.89, 10.56, none, none
"Sat Sep 16 10:56:57 2023
", -92.02, 16.76, none, none
"Sat Sep 16 10:56:57 2023
", -92.28, 21.99, none, none
"Sat Sep 16 10:56:57 2023
", -92.68, 25.97, none, none
"Sat Sep 16 10:56:57 2023
", -93.07, 28.97, none, none
"Sat Sep 16 10:56:57 2023
", -93.46, 30.79, none, none
"Sat Sep 16 10:56:57 2023
", -93.68, 31.08, none, none
"Sat Sep 16 10:56:57 2023
", -93.59, 30.10, none, none
"Sat Sep 16 10:56:57 2023
", -93.21, 28.68, none, none
"Sat Sep 16 10:56:57 2023
", -92.95, 26.65, none, none
"Sat Sep 16 10:56:57 2023
", -93.00, 23.67, none, none
"Sat Sep 16 10:56:57 2023
", -93.11, 19.28, none, none
"Sat Sep 16 10:56:57 2023
", -92.82, 13.93, none, none
"Sat Sep 16 10:56:57 2023
", -92.34, 7.89, none, none
"Sat Sep 16 10:56:57 2023
", -92.05, 1.62, none, none
"Sat Sep 16 10:56:57 2023
", -91.72, -5.00, none, none
"Sat Sep 16 10:56:57 2023
", -91.25, -11.18, none, none
"Sat Sep 16 10:56:57 2023
", -90.95, -16.25, none, none
"Sat Sep 16 10:56:57 2023
", -90.96, -19.81, none, none
"Sat Sep 16 10:56:57 2023
", -91.03, -21.88, none, none
"Sat Sep 16 10:56:57 2023
", -91.18, -22.35, none, none
"Sat Sep 16 10:56:57 2023
", -91.36, -22.55, none, none
"Sat Sep 16 10:56:57 2023
", -91.40, -22.21, none, none
"Sat Sep 16 10:56:57 2023
", -91.31, -21.44, none, none
"Sat Sep 16 10:56:57 2023
", -91.35, -20.36, none, none
"Sat Sep 16 10:56:57 2023
", -91.14, -18.64, none, none
"Sat Sep 16 10:56:57 2023
", -90.89, -16.12, none, none
"Sat Sep 16 10:56:57 2023
", -90.79, -12.72, none, none
"Sat Sep 16 10:56:57 2023
", -90.71, -8.41, none, none
"Sat Sep 16 10:56:57 2023
", -90.66, -3.78, none, none
"Sat Sep 16 10:56:57 2023
", -90.75, 0.99, none, none
"Sat Sep 16 10:56:57 2023
", -90.89, 5.24, none, none
"Sat Sep 16 10:56:57 2023
", -91.15, 8.15, none, none
"Sat Sep 16 10:56:57 2023
", -91.19, 10.18, none, none
"Sat Sep 16 10:56:57 2023
", -91.17, 12.02, none, none
"Sat Sep 16 10:56:58 2023
", -92.25, 14.42, none, none
"Sat Sep 16 10:56:58 2023
", -92.24, 16.42, none, none
"Sat Sep 16 10:56:58 2023
", -92.41, 17.87, none, none
"Sat Sep 16 10:56:58 2023
", -92.26, 19.10, none, none
"Sat Sep 16 10:56:58 2023
", -91.97, 19.93, none, none
"Sat Sep 16 10:56:58 2023
", -91.75, 20.51, none, none
"Sat Sep 16 10:56:58 2023
", -91.86, 20.94, none, none
"Sat Sep 16 10:56:58 2023
", -91.67, 21.77, none, none
"Sat Sep 16 10:56:58 2023
", -91.50, 22.89, none, none
"Sat Sep 16 10:56:58 2023
", -91.61, 24.05, none, none
"Sat Sep 16 10:56:58 2023
", -91.78, 25.47, none, none
"Sat Sep 16 10:56:58 2023
", -92.42, 26.76, none, none
"Sat Sep 16 10:56:58 2023
", -92.84, 28.63, none, none
"Sat Sep 16 10:56:58 2023
", -93.21, 30.53, none, none
"Sat Sep 16 10:56:58 2023
", -94.07, 32.36, none, none
"Sat Sep 16 10:56:58 2023
", -94.88, 34.51, none, none
"Sat Sep 16 10:56:58 2023
", -95.88, 36.56, none, none
"Sat Sep 16 10:56:58 2023
", -97.12, 38.65, none, none
"Sat Sep 16 10:56:58 2023
", -98.33, 40.75, none, none
"Sat Sep 16 10:56:58 2023
", -99.24, 43.13, none, none
"Sat Sep 16 10:56:58 2023
", -100.29, 45.67, none, none
"Sat Sep 16 10:56:58 2023
", -101.81, 48.60, none, none
"Sat Sep 16 10:56:58 2023
", -102.83, 51.49, none, none
"Sat Sep 16 10:56:58 2023
", -104.04, 54.05, none, none
"Sat Sep 16 10:56:58 2023
", -105.21, 56.91, none, none
"Sat Sep 16 10:56:58 2023
", -106.98, 60.05, none, none
"Sat Sep 16 10:56:58 2023
", -109.43, 63.08, none, none
"Sat Sep 16 10:56:58 2023
", -110.14, 63.83, none, none
"Sat Sep 16 10:56:58 2023
", -105.60, 64.36, none, none
"Sat Sep 16 10:56:58 2023
", -102.29, 65.82, none, none
"Sat Sep 16 10:56:58 2023
", -104.45, 68.89, none, none
"Sat Sep 16 10:56:58 2023
", -109.74, 71.56, none, none
"Sat Sep 16 10:56:58 2023
", -116.32, 74.29, none, none
"Sat Sep 16 10:56:58 2023
", -121.63, 76.60, none, none
"Sat Sep 16 10:56:58 2023
", -126.09, 78.86, none, none
"Sat Sep 16 10:56:58 2023
", -131.71, 80.85, none, none
"Sat Sep 16 10:56:58 2023
", -139.80, 82.80, none, none
"Sat Sep 16 10:56:59 2023
", -152.41, 84.74, none, none
"Sat Sep 16 10:56:59 2023
", -174.67, 86.02, none, none
"Sat Sep 16 10:56:59 2023
", 157.19, 86.27, none, none
"Sat Sep 16 10:56:59 2023
", 135.37, 85.59, none, none
"Sat Sep 16 10:56:59 2023
", 124.83, 84.95, none, none
"Sat Sep 16 10:56:59 2023
", 121.99, 84.57, none, none
"Sat Sep 16 10:56:59 2023
", 120.91, 84.34, none, none
"Sat Sep 16 10:56:59 2023
", 119.43, 84.23, none, none
"Sat Sep 16 10:56:59 2023
", 118.38, 84.25, none, none
"Sat Sep 16 10:56:59 2023
", 118.85, 84.28, none, none
"Sat Sep 16 10:56:59 2023
", 119.27, 84.35, none, none
"Sat Sep 16 10:56:59 2023
", 120.64, 84.55, none, none
"Sat Sep 16 10:56:59 2023
", 123.75, 85.31, none, none
"Sat Sep 16 10:56:59 2023
", 132.59, 86.70, none, none
"Sat Sep 16 10:56:59 2023
", 166.86, 88.03, none, none
"Sat Sep 16 10:56:59 2023
", -133.68, 87.26, none, none
"Sat Sep 16 10:56:59 2023
", -107.31, 84.84, none, none
"Sat Sep 16 10:56:59 2023
", -99.25, 81.69, none, none
"Sat Sep 16 10:56:59 2023
", -96.53, 78.15, none, none
"Sat Sep 16 10:56:59 2023
", -96.00, 74.36, none, none
"Sat Sep 16 10:56:59 2023
", -95.56, 70.36, none, none
"Sat Sep 16 10:56:59 2023
", -95.22, 66.73, none, none
"Sat Sep 16 10:56:59 2023
", -94.62, 63.60, none, none
"Sat Sep 16 10:56:59 2023
", -94.32, 60.72, none, none
"Sat Sep 16 10:56:59 2023
", -94.07, 58.24, none, none
"Sat Sep 16 10:56:59 2023
", -93.70, 56.27, none, none
"Sat Sep 16 10:56:59 2023
", -93.53, 54.59, none, none
"Sat Sep 16 10:56:59 2023
", -93.39, 53.21, none, none
"Sat Sep 16 10:56:59 2023
", -93.23, 51.67, none, none
"Sat Sep 16 10:56:59 2023
", -92.76, 49.76, none, none
"Sat Sep 16 10:56:59 2023
", -92.09, 47.22, none, none
"Sat Sep 16 10:56:59 2023
", -91.57, 43.89, none, none
"Sat Sep 16 10:56:59 2023
", -91.09, 39.88, none, none
"Sat Sep 16 10:56:59 2023
", -90.72, 35.31, none, none
"Sat Sep 16 10:56:59 2023
", -90.47, 30.92, none, none
"Sat Sep 16 10:56:59 2023
", -90.03, 26.57, none, none
"Sat Sep 16 10:56:59 2023
", -89.70, 22.08, none, none
"Sat Sep 16 10:57:00 2023
", -89.41, 17.57, none, none
"Sat Sep 16 10:57:00 2023
", -89.01, 13.48, none, none
"Sat Sep 16 10:57:00 2023
", -88.70, 9.37, none, none
"Sat Sep 16 10:57:00 2023
", -88.31, 5.47, none, none
"Sat Sep 16 10:57:00 2023
", -87.90, 2.02, none, none
"Sat Sep 16 10:57:00 2023
", -87.60, -0.80, none, none
"Sat Sep 16 10:57:00 2023
", -87.44, -3.51, none, none
"Sat Sep 16 10:57:00 2023
", -87.58, -5.90, none, none
"Sat Sep 16 10:57:00 2023
", -87.43, -8.52, none, none
"Sat Sep 16 10:57:00 2023
", -87.27, -11.13, none, none
"Sat Sep 16 10:57:00 2023
", -87.24, -13.52, none, none
"Sat Sep 16 10:57:00 2023
", -87.24, -15.43, none, none
"Sat Sep 16 10:57:00 2023
", -87.34, -16.95, none, none
"Sat Sep 16 10:57:00 2023
", -87.43, -18.51, none, none
"Sat Sep 16 10:57:00 2023
", -87.60, -19.73, none, none
"Sat Sep 16 10:57:00 2023
", -87.68, -20.31, none, none
"Sat Sep 16 10:57:00 2023
", -87.75, -20.38, none, none
"Sat Sep 16 10:57:00 2023
", -87.76, -20.15, none, none
"Sat Sep 16 10:57:00 2023
", -87.90, -19.67, none, none
"Sat Sep 16 10:57:00 2023
", -88.36, -18.92, none, none
"Sat Sep 16 10:57:00 2023
", -88.60, -18.49, none, none
"Sat Sep 16 10:57:00 2023
", -88.75, -18.23, none, none
"Sat Sep 16 10:57:00 2023
", -88.50, -18.02, none, none
"Sat Sep 16 10:57:00 2023
", -88.45, -17.91, none, none
"Sat Sep 16 10:57:00 2023
", -88.79, -17.70, none, none
"Sat Sep 16 10:57:00 2023
", -88.88, -17.65, none, none
"Sat Sep 16 10:57:00 2023
", -88.75, -17.77, none, none
"Sat Sep 16 10:57:00 2023
", -88.51, -17.89, none, none
"Sat Sep 16 10:57:00 2023
", -88.47, -17.72, none, none
"Sat Sep 16 10:57:00 2023
", -88.61, -17.54, none, none
"Sat Sep 16 10:57:00 2023
", -88.77, -17.36, none, none
"Sat Sep 16 10:57:00 2023
", -88.87, -17.17, none, none
"Sat Sep 16 10:57:00 2023
", -88.86, -17.11, none, none
"Sat Sep 16 10:57:00 2023
", -88.90, -17.07, none, none
"Sat Sep 16 10:57:00 2023
", -88.87, -17.03, none, none
"Sat Sep 16 10:57:00 2023
", -88.82, -16.93, none, none
"Sat Sep 16 10:57:00 2023
", -88.85, -16.80, none, none
"Sat Sep 16 10:57:01 2023
", -88.98, -16.62, none, none
"Sat Sep 16 10:57:01 2023
", -89.17, -16.55, none, none
"Sat Sep 16 10:57:01 2023
", -89.43, -16.58, none, none
"Sat Sep 16 10:57:01 2023
", -89.64, -16.91, none, none
"Sat Sep 16 10:57:01 2023
", -89.73, -17.23, none, none
"Sat Sep 16 10:57:01 2023
", -89.46, -17.63, none, none
"Sat Sep 16 10:57:01 2023
", -89.01, -17.91, none, none
"Sat Sep 16 10:57:01 2023
", -88.67, -18.21, none, none
"Sat Sep 16 10:57:01 2023
", -88.51, -18.46, none, none
"Sat Sep 16 10:57:01 2023
", -88.46, -18.55, none, none
"Sat Sep 16 10:57:01 2023
", -88.49, -18.22, none, none
"Sat Sep 16 10:57:01 2023
", -88.76, -17.46, none, none
"Sat Sep 16 10:57:01 2023
", -89.15, -16.21, none, none
"Sat Sep 16 10:57:01 2023
", -89.47, -14.61, none, none
"Sat Sep 16 10:57:01 2023
", -89.54, -12.79, none, none
"Sat Sep 16 10:57:01 2023
", -89.54, -10.83, none, none
"Sat Sep 16 10:57:01 2023
", -89.45, -9.13, none, none
"Sat Sep 16 10:57:01 2023
", -89.46, -7.58, none, none
"Sat Sep 16 10:57:01 2023
", -89.57, -6.23, none, none
"Sat Sep 16 10:57:01 2023
", -89.63, -4.73, none, none
"Sat Sep 16 10:57:01 2023
", -89.70, -3.12, none, none
"Sat Sep 16 10:57:01 2023
", -89.68, -1.50, none, none
"Sat Sep 16 10:57:01 2023
", -89.74, 0.32, none, none
"Sat Sep 16 10:57:01 2023
", -89.85, 2.07, none, none
"Sat Sep 16 10:57:01 2023
", -90.08, 3.73, none, none
"Sat Sep 16 10:57:01 2023
", -90.41, 5.21, none, none
"Sat Sep 16 10:57:01 2023
", -90.58, 6.46, none, none
"Sat Sep 16 10:57:01 2023
", -90.50, 7.60, none, none
"Sat Sep 16 10:57:01 2023
", -90.54, 8.51, none, none
"Sat Sep 16 10:57:01 2023
", -90.63, 9.13, none, none
"Sat Sep 16 10:57:01 2023
", -90.72, 9.31, none, none
"Sat Sep 16 10:57:01 2023
", -90.66, 9.25, none, none
"Sat Sep 16 10:57:01 2023
", -90.55, 9.06, none, none
"Sat Sep 16 10:57:01 2023
", -90.44, 8.65, none, none
"Sat Sep 16 10:57:01 2023
", -90.31, 8.00, none, none
"Sat Sep 16 10:57:01 2023
", -90.28, 6.96, none, none
"Sat Sep 16 10:57:01 2023
", -90.13, 5.66, none, none
"Sat Sep 16 10:57:02 2023
", -89.83, 4.02, none, none
"Sat Sep 16 10:57:02 2023
", -89.33, 1.99, none, none
"Sat Sep 16 10:57:02 2023
", -88.45, 0.24, none, none
"Sat Sep 16 10:57:02 2023
", -87.37, -0.77, none, none
"Sat Sep 16 10:57:02 2023
", -86.08, -1.05, none, none
